,Unnamed: 0,Step,Runoff_All(mm/day)_Delineated_Average,DON_Pool(gN/m2)_Delineated_Average,DOC_Pool(gC/m2)_Delineated_Average,NH4_Pool(gN/m2)_Delineated_Average,NO3_Pool(gN/m2)_Delineated_Average,Sfcwater_Temp_C,CO2,DOC_mg/L,CO2_calc,pH_calc_200,Criteria,Condition
1592,1592,1592,0.017163323238492012,1.7617446184158323,67.84053039550781,0.33983638882637024,0.06959473341703415,2.8625002,1.2129886834716797,4.851954733886719,4.768134570326901,0.0,Meets,Prefire
1593,1593,1593,0.015146072022616863,1.7618496417999268,67.84884643554689,0.3394841551780701,0.06966198235750197,3.6125,1.2131373742675784,4.852549497070314,4.768719058652205,0.0,Meets,Prefire
1594,1594,1594,0.019128292798995968,1.7619585990905762,67.86011505126953,0.3426498770713806,0.0697280764579773,7.1375,1.2133388571166992,4.853355428466797,4.769511067144379,0.0,Meets,Prefire
1595,1595,1595,0.02325308695435524,1.762068510055542,67.87458038330078,0.3425386846065521,0.06979399919509888,9.3875,1.213597497253418,4.854389989013672,4.7705277550937115,0.0,Meets,Prefire
1596,1596,1596,0.018529849126935,1.7621810436248782,67.89469909667969,0.34217432141304016,0.06986925005912781,12.3125,1.2139572198486328,4.855828879394531,4.771941787858686,0.0,Meets,Prefire
1597,1597,1597,0.014735484495759009,1.7622979879379272,67.91720581054689,0.3414686322212219,0.06995701789855957,13.362499,1.2143596398925784,4.857438559570314,4.773523659931752,0.0,Meets,Prefire
1598,1598,1598,0.011239882558584213,1.762417912483215,67.94953918457031,0.33963292837142944,0.0700700432062149,16.6625,1.2149377606201173,4.859751042480469,4.775796193438752,0.0,Meets,Prefire
1599,1599,1599,0.00835226010531187,1.7625486850738523,67.98175811767578,0.33690664172172546,0.07020613551139833,16.6625,1.2155138351440429,4.8620553405761715,4.77806068352843,0.0,Meets,Prefire
1600,1600,1600,0.006526240147650242,1.7626844644546509,68.01030731201172,0.3334939777851105,0.07035456597805023,15.6875,1.2160242947387696,4.864097178955078,4.780067248036028,0.0,Meets,Prefire
1601,1601,1601,0.005640081595629454,1.7628335952758791,68.03773498535156,0.3302772045135498,0.07051596790552139,15.237499,1.216514701538086,4.866058806152344,4.781994987053881,0.0,Meets,Prefire
1602,1602,1602,0.0058768163435161105,1.7629846334457395,68.06534576416016,0.32807090878486633,0.07070949673652649,15.1625,1.2170083822631836,4.868033529052735,4.783935595539449,0.0,Meets,Prefire
1603,1603,1603,0.01109584141522646,1.763146996498108,68.09482574462889,0.32950156927108765,0.07101381570100784,14.9375,1.2175354843139645,4.870141937255858,4.786007579841253,0.0,Meets,Prefire
1604,1604,1604,0.049869660288095474,1.7633206844329834,68.12443542480469,0.3317181766033173,0.07141117751598358,14.7875,1.2180649053955077,4.872259621582031,4.788088680016021,0.0,Meets,Prefire
1605,1605,1605,0.10682286322116852,1.7634928226470947,68.15229797363281,0.3280438482761383,0.0717943087220192,14.1875,1.2185630877685547,4.874252351074219,4.790046984019695,0.0,Meets,Prefire
1606,1606,1606,0.07698773592710495,1.7636777162551882,68.18187713623047,0.3241612315177917,0.07216428965330124,14.637501,1.2190919631958008,4.876367852783203,4.792125939283178,0.0,Meets,Prefire
1607,1607,1607,0.04990246519446373,1.7638648748397827,68.21965789794922,0.3191195428371429,0.0725475624203682,17.037498,1.219767483215332,4.879069932861328,4.794781339454642,0.0,Meets,Prefire
1608,1608,1608,0.03156711533665657,1.7640644311904907,68.26297760009766,0.3139495849609375,0.07295650988817215,18.3125,1.2205420394897462,4.882168157958985,4.797826041024427,0.0,Meets,Prefire
1609,1609,1609,0.023681873455643654,1.7642756700515747,68.30773162841797,0.30802121758461,0.07338853925466537,18.6875,1.2213422415161133,4.885368966064453,4.80097155342463,0.0,Meets,Prefire
1610,1610,1610,0.023921528831124302,1.764492392539978,68.34540557861328,0.3037321865558624,0.07383281737565994,16.6625,1.2220158517456055,4.888063406982422,4.8036194464065956,0.0,Meets,Prefire
1611,1611,1611,0.02485113963484764,1.7647141218185425,68.38462066650389,0.2982684373855591,0.07424086332321167,17.1125,1.2227170175170896,4.890868070068358,4.806375657408478,0.0,Meets,Prefire
1612,1612,1612,0.020876992493867874,1.7649368047714231,68.42555236816406,0.29264530539512634,0.07460204511880875,17.5625,1.2234488763427736,4.893795505371094,4.8092525196701725,0.0,Meets,Prefire
1613,1613,1613,0.01709972508251667,1.7651710510253906,68.46417236328125,0.2875034213066101,0.07489848136901855,16.8875,1.2241394018554688,4.896557607421875,4.811966904901988,0.0,Meets,Prefire
1614,1614,1614,0.014082144945859909,1.7654105424880981,68.51126098632811,0.2823030352592468,0.07517143338918686,19.1375,1.2249813464355466,4.899925385742186,4.815276503015532,0.0,Meets,Prefire
1615,1615,1615,0.011660676449537277,1.7656501531600952,68.55525207519531,0.2773716449737549,0.07539714872837068,18.462502,1.2257679071044922,4.903071628417969,4.8183683926336,0.0,Meets,Prefire
1616,1616,1616,0.013593468815088272,1.7658941745758057,68.59500122070311,0.275613397359848,0.07571246474981308,16.9625,1.2264786218261716,4.9059144873046865,4.821162139582978,0.0,Meets,Prefire
1617,1617,1617,0.017079684883356094,1.7661479711532593,68.63614654541016,0.27224114537239075,0.07598461210727693,17.337502,1.2272143002319336,4.908857200927734,4.824054016223671,0.0,Meets,Prefire
1618,1618,1618,0.0168554037809372,1.7663965225219729,68.67197418212889,0.2697586417198181,0.07620326429605484,15.8375,1.2278548983764646,4.911419593505858,4.826572142072862,0.0,Meets,Prefire
1619,1619,1619,0.03262874856591225,1.7666394710540771,68.70372772216797,0.2717913389205933,0.07654829323291779,14.3375,1.2284226516723633,4.913690606689453,4.828803922265438,0.0,Meets,Prefire
1620,1620,1620,0.05899829417467117,1.7668877840042114,68.73004150390625,0.2701987326145172,0.07674793154001236,12.387501,1.2288931420898437,4.915572568359375,4.830653372021371,0.0,Meets,Prefire
1621,1621,1621,0.04726158082485199,1.767128586769104,68.76875305175781,0.2684682309627533,0.07692458480596542,16.6625,1.2295853045654297,4.918341218261719,4.833374191987043,0.0,Meets,Prefire
1622,1622,1622,0.04001617059111595,1.7673840522766107,70.23336029052734,0.2807555496692657,0.07755571603775024,17.2625,1.255772481994629,5.023089927978516,4.936313310629171,0.0,Meets,Postfire
1623,1623,1623,0.04334743693470955,1.767629623413086,71.43480682373047,0.2937951385974884,0.07844045013189316,15.6875,1.2772543460083008,5.109017384033203,5.020756323028504,0.0,Meets,Postfire
1624,1624,1624,0.044780407100915916,1.7678858041763306,73.10647583007812,0.3053284287452698,0.07876217365264893,18.3875,1.3071437878417969,5.228575151367187,5.138248664742832,0.0,Meets,Postfire
1625,1625,1625,0.0404355525970459,1.7681372165679932,74.46636962890625,0.3169805705547333,0.07986634969711304,16.6625,1.3314586889648437,5.325834755859375,5.233828056536545,0.0,Meets,Postfire
1626,1626,1626,0.03717166557908058,1.768396019935608,75.56114959716797,0.32800036668777466,0.08111447840929031,15.012501,1.3510333547973632,5.404133419189453,5.310774067765192,0.0,Meets,Postfire
1627,1627,1627,0.03304901346564293,1.7686485052108765,77.11553955078125,0.3388552367687225,0.08207255601882935,17.787498,1.3788258471679689,5.515303388671875,5.420023515409297,0.0,Meets,Postfire
1628,1628,1628,0.029415057972073555,1.7689161300659182,78.74970245361328,0.3495396673679352,0.08300842344760895,18.2375,1.4080446798706054,5.632178719482422,5.53487976115373,0.0,Meets,Postfire
1629,1629,1629,0.028520114719867706,1.7691771984100342,80.23444366455078,0.3606781363487244,0.08442161977291107,17.412498,1.434591852722168,5.738367410888672,5.6392339850164745,0.0,Meets,Postfire
1630,1630,1630,0.0278778113424778,1.7694455385208132,81.48650360107422,0.3709001541137695,0.08611349016427994,16.0625,1.456978684387207,5.827914737548828,5.727234332782831,0.0,Meets,Postfire
1631,1631,1631,0.02521851845085621,1.7697186470031738,83.22770690917969,0.3809112012386322,0.08677621930837631,18.837502,1.4881113995361328,5.952445598144531,5.8496138548611984,0.0,Meets,Postfire
1632,1632,1632,0.0227921474725008,1.7699949741363523,84.97894287109375,0.3906921446323395,0.08771271258592606,18.912498,1.5194234985351562,6.077693994140625,5.972698516524678,0.0,Meets,Postfire
1633,1633,1633,0.02135411091148853,1.7702702283859253,86.51850891113281,0.400500625371933,0.08964183181524278,17.787498,1.5469509393310548,6.187803757324219,6.080906073511846,0.0,Meets,Postfire
1634,1634,1634,0.02462130784988404,1.7705525159835815,88.00151824951172,0.4114519953727722,0.0917176753282547,17.412498,1.5734671463012695,6.293868585205078,6.185138573659136,0.0,Meets,Postfire
1635,1635,1635,0.0318775400519371,1.7708415985107422,89.62574768066406,0.4216328263282776,0.09297016263008118,18.162498,1.6025083685302735,6.410033474121094,6.2992966507801365,0.0,Meets,Postfire
1636,1636,1636,0.0337335467338562,1.7711434364318848,91.44727325439452,0.4304054379463196,0.09246451407670976,19.212502,1.635077245788574,6.540308983154296,6.427321579361972,0.0,Meets,Postfire
1637,1637,1637,0.030418217182159424,1.7714430093765259,93.42665100097656,0.43868160247802734,0.09128426015377043,20.037498,1.670468519897461,6.681874079589844,6.5664410615681215,0.0,Meets,Postfire
1638,1638,1638,0.02853555046021938,1.7717432975769043,94.9623565673828,0.4471860229969025,0.0942673459649086,17.712502,1.6979269354248043,6.791707741699217,6.67437728727767,0.0,Meets,Postfire
1639,1639,1639,0.027106320485472686,1.772044062614441,96.32405853271484,0.4551576375961304,0.09756216406822203,16.7375,1.7222741665649415,6.889096666259766,6.770083765065052,0.0,Meets,Postfire
1640,1640,1640,0.02449602633714676,1.7723572254180908,98.26341247558594,0.4627764821052551,0.09648701548576356,19.8875,1.7569498150634766,7.027799260253906,6.906390196120251,0.0,Meets,Postfire
1641,1641,1641,0.022089546546339992,1.772660493850708,100.28573608398438,0.4700278639793396,0.09544654935598372,20.337502,1.7931089611816406,7.172435844726563,7.048528104732937,0.0,Meets,Postfire
1642,1642,1642,0.02021172270178795,1.7729654312133791,101.51344299316406,0.4773227870464325,0.09946636110544203,15.987499,1.8150603607177735,7.260241442871094,7.134816813293454,0.0,Meets,Postfire
1643,1643,1643,0.018717454746365547,1.7732659578323364,102.9362564086914,0.4845019280910492,0.10300453007221222,17.1875,1.8405002645874025,7.36200105834961,7.234818475930072,0.0,Meets,Postfire
1644,1644,1644,0.018260957673192024,1.7735854387283323,104.8318328857422,0.4917922616004944,0.10289043188095093,19.7375,1.8743931719970706,7.497572687988282,7.368048031746205,0.0,Meets,Postfire
1645,1645,1645,0.02071850560605526,1.7738966941833496,106.81316375732422,0.4993757605552673,0.10127661377191544,20.1125,1.909819367980957,7.639277471923828,7.507304788274625,0.0,Meets,Postfire
1646,1646,1646,0.022065918892622,1.774221420288086,108.84774780273438,0.5051849484443665,0.1001267284154892,20.412498,1.9461977307128906,7.784790922851562,7.650304414996266,0.0,Meets,Postfire
1647,1647,1647,0.02013201266527176,1.7745574712753296,111.09410858154295,0.5105559229850769,0.09845174849033356,21.537498,1.9863626614379881,7.9454506457519525,7.808188653583718,0.0,Meets,Postfire
1648,1648,1648,0.024038588628172874,1.7749098539352417,113.3635482788086,0.5170949101448059,0.0978500172495842,21.537498,2.0269402432250976,8.10776097290039,7.96769498133084,0.0,Meets,Postfire
1649,1649,1649,0.02917911857366562,1.7752532958984375,115.03360748291016,0.5216516256332397,0.10278858244419098,18.462502,2.0568009017944338,8.227203607177735,8.085074178974859,0.0,Meets,Postfire
1650,1650,1650,0.02822072803974152,1.7756102085113523,117.13834381103516,0.5260033011436462,0.10195718705654144,20.712502,2.0944335873413085,8.377734349365234,8.233004420514069,0.0,Meets,Postfire
1651,1651,1651,0.02800312638282776,1.7759588956832886,119.3596649169922,0.5298709869384766,0.10138699412345886,21.3125,2.1341508087158205,8.536603234863282,8.389128759391761,0.0,Meets,Postfire
1652,1652,1652,0.05296066775918007,1.7763383388519287,121.47599029541016,0.536526620388031,0.10179274529218674,20.787498,2.1719907064819335,8.687962825927734,8.537873530991645,0.0,Meets,Postfire
1653,1653,1653,0.2862040102481842,1.7766897678375244,123.2171859741211,0.5447122454643251,0.10180988907814026,19.587502,2.203123285217285,8.81249314086914,8.660252516842192,0.0,Meets,Postfire
1654,1654,1654,0.5133959650993347,1.7770675420761108,125.02210998535156,0.5463841557502747,0.10273272544145584,19.5125,2.235395326538086,8.941581306152344,8.78711061368471,0.0,Meets,Postfire
1655,1655,1655,0.2844569683074951,1.7774461507797241,126.74737548828124,0.5491177439689636,0.10393726080656053,18.9875,2.2662430737304686,9.064972294921875,8.908369955844218,0.0,Meets,Postfire
1656,1656,1656,0.2760615348815918,1.7778236865997314,128.43128967285156,0.5534122586250305,0.10487937182188034,18.837502,2.296351459350586,9.185405837402344,9.02672294321186,0.0,Meets,Postfire
1657,1657,1657,0.5367460250854492,1.7781842947006226,129.82305908203122,0.5610703229904175,0.10517680644989014,17.6375,2.321236296386718,9.284945185546873,9.124542694843289,0.0,Meets,Postfire
1658,1658,1658,0.5554796457290649,1.7785617113113403,131.11329650878906,0.5635893940925598,0.10859520733356476,16.5875,2.3443057415771484,9.377222966308594,9.215226326627821,0.0,Meets,Postfire
1659,1659,1659,0.25943487882614136,1.7789427042007446,132.90562438964844,0.5663806796073914,0.10850950330495834,19.287498,2.376352564086914,9.505410256347655,9.341199111337243,0.0,Meets,Postfire
1660,1660,1660,0.19361191987991333,1.779327392578125,134.91871643066406,0.5696490406990051,0.10875760018825532,20.412498,2.4123466497802735,9.649386599121094,9.482688184286063,0.0,Exceeds,Postfire
1661,1661,1661,0.1613381654024124,1.779726505279541,137.1055908203125,0.571691632270813,0.10963897407054901,21.2375,2.4514479638671873,9.80579185546875,9.63639145455023,0.0,Exceeds,Postfire
1662,1662,1662,0.1227426901459694,1.7801457643508911,139.43360900878906,0.5727934837341309,0.11108985543251038,21.912498,2.4930729290771483,9.972291716308593,9.800014939509893,0.0,Exceeds,Postfire
1663,1663,1663,0.09915526956319808,1.7805677652359009,141.8369140625,0.573641836643219,0.11302371323108673,22.287498,2.5360440234375,10.14417609375,9.968929920610915,0.0,Exceeds,Postfire
1664,1664,1664,0.09930763393640518,1.781002402305603,144.13560485839844,0.5747565031051636,0.11532509326934814,21.7625,2.577144614868164,10.308578459472656,10.1304921458252,0.0,Exceeds,Postfire
1665,1665,1665,0.10105600208044052,1.78144371509552,146.4517059326172,0.5746222734451294,0.1176994889974594,21.837502,2.6185565020751955,10.474226008300782,10.293278042927872,0.0,Exceeds,Postfire
1666,1666,1666,0.10577325522899628,1.7818927764892578,148.65948486328125,0.5750792622566223,0.12015381455421448,21.3125,2.6580315893554687,10.632126357421875,10.448450577422614,0.0,Exceeds,Postfire
1667,1667,1667,0.1298264116048813,1.7823442220687866,150.73965454101562,0.5754783153533936,0.1225188598036766,20.712502,2.6952250231933594,10.780900092773438,10.594654165376989,0.0,Exceeds,Postfire
1668,1668,1668,0.18339818716049194,1.7827806472778318,152.6759796142578,0.5767143368721008,0.12460263073444365,20.1125,2.72984651550293,10.91938606201172,10.730747713987101,0.0,Exceeds,Postfire
1669,1669,1669,0.27353283762931824,1.7832157611846924,154.283935546875,0.5783506631851196,0.12674985826015472,18.462502,2.758596767578125,11.0343870703125,10.843762017165101,0.0,Exceeds,Postfire
1670,1670,1670,0.3869501054286957,1.7836416959762567,155.66091918945312,0.581243634223938,0.12890040874481198,17.2625,2.783217235107422,11.132868940429688,10.940542559278702,0.0,Exceeds,Postfire
1671,1671,1671,0.6199443936347961,1.7840287685394287,156.6045684814453,0.5866125822067261,0.134465292096138,14.5625,2.8000896844482424,11.20035873779297,11.00686643359367,0.0,Exceeds,Postfire
1672,1672,1672,0.5456127524375916,1.7844144105911257,157.71221923828125,0.5889199376106262,0.13964055478572845,15.4625,2.819894479980469,11.279577919921875,11.084717061156981,0.0,Exceeds,Postfire
1673,1673,1673,0.27826210856437683,1.7848044633865356,158.88662719726562,0.5915570855140686,0.14468762278556824,15.762501,2.8408928942871094,11.363571577148438,11.16725968215735,0.0,Exceeds,Postfire
1674,1674,1674,0.18128104507923126,1.7851862907409668,160.2518768310547,0.5946389436721802,0.1466628909111023,16.8875,2.865303557739258,11.461214230957031,11.263215505881671,0.0,Exceeds,Postfire
1675,1675,1675,0.13337551057338715,1.7855651378631592,161.96119689941406,0.5975430607795715,0.14275792241096494,18.7625,2.8958662005615237,11.583464802246095,11.383354131894501,0.0,Exceeds,Postfire
1676,1676,1676,0.1502339392900467,1.7859448194503784,163.77432250976562,0.6022537350654602,0.13918791711330414,19.4375,2.9282848864746094,11.713139545898438,11.510788673645,0.0,Exceeds,Postfire
1677,1677,1677,0.19051049649715426,1.7863342761993408,165.28611755371094,0.605514645576477,0.13933107256889346,17.787498,2.9553157818603517,11.821263127441407,11.617044361362352,0.0,Exceeds,Postfire
1678,1678,1678,0.15940208733081818,1.7867201566696167,167.0159149169922,0.607574462890625,0.13851208984851834,18.912498,2.9862445587158204,11.944978234863282,11.73862222284776,0.0,Exceeds,Postfire
1679,1679,1679,0.13100190460681915,1.7871041297912598,168.69198608398438,0.6101741194725037,0.1389494687318802,18.6125,3.0162127111816406,12.064850844726562,11.856423968015022,0.0,Exceeds,Postfire
1680,1680,1680,0.11667679250240325,1.7874987125396729,170.35792541503906,0.6123771071434021,0.14012834429740906,18.537498,3.0459997064208983,12.183998825683593,11.973513602635496,0.0,Exceeds,Postfire
1681,1681,1681,0.10862244665622713,1.7878870964050293,172.02328491210938,0.6149570345878601,0.14137843251228333,18.537498,3.075776334228516,12.303105336914063,12.090562483941545,0.0,Exceeds,Postfire
1682,1682,1682,0.11775948107242586,1.7882748842239382,173.3791961669922,0.6182478070259094,0.14662916958332062,16.8125,3.1000200274658205,12.400080109863282,12.1858619648125,0.0,Exceeds,Postfire
1683,1683,1683,0.11348486691713333,1.7886612415313718,174.8953399658203,0.6203984618186951,0.14922289550304413,17.712502,3.1271286785888672,12.508514714355469,12.292423302388034,0.0,Exceeds,Postfire
1684,1684,1684,0.09223785996437073,1.7890384197235107,176.7219696044922,0.6222745180130005,0.14786401391029358,19.3625,3.1597888165283203,12.639155266113281,12.420806967382372,0.0,Exceeds,Postfire
1685,1685,1685,0.14557497203350067,1.789421558380127,178.6573944091797,0.6267547011375427,0.14649812877178192,20.1875,3.1943942120361326,12.77757684814453,12.556837241109562,0.0,Exceeds,Postfire
1686,1686,1686,0.2516418695449829,1.7898237705230713,180.39195251464844,0.6286556720733643,0.14659765362739566,19.1375,3.225408110961914,12.901632443847657,12.678749708755511,0.0,Exceeds,Postfire
1687,1687,1687,0.26169440150260925,1.7902121543884275,182.11163330078125,0.630279004573822,0.14726455509662628,19.0625,3.256156003417969,13.024624013671875,12.799616532149772,0.0,Exceeds,Postfire
1688,1688,1688,0.21571499109268188,1.7906142473220823,183.9665985107422,0.6301098465919495,0.14833179116249084,19.662498,3.2893227813720705,13.157291125488282,12.929991747272707,0.0,Exceeds,Postfire
1689,1689,1689,0.1636713743209839,1.7910162210464478,185.94435119628903,0.6301032304763794,0.14968472719192505,20.2625,3.324684999389648,13.298739997558592,13.0689970129529,0.0,Exceeds,Postfire
1690,1690,1690,0.13546372950077054,1.7914364337921145,187.9589691162109,0.6293845176696777,0.15142196416854858,20.412498,3.3607063677978513,13.442825471191405,13.210593331465995,0.0,Exceeds,Postfire
1691,1691,1691,0.11688830703496933,1.7918587923049933,189.7755889892578,0.6290347576141357,0.15382060408592224,19.3625,3.39318753112793,13.57275012451172,13.338273465558688,0.0,Exceeds,Postfire
1692,1692,1692,0.10797878354787828,1.7922742366790771,191.4951019287109,0.6287994384765625,0.15665236115455627,18.837502,3.423932422485351,13.695729689941404,13.459128491940874,0.0,Exceeds,Postfire
1693,1693,1693,0.09807785600423813,1.792688012123108,193.1182403564453,0.6287140250205994,0.16045649349689484,18.3125,3.452954137573242,13.811816550292969,13.573209888483419,0.0,Exceeds,Postfire
1694,1694,1694,0.09300921112298964,1.793097734451294,194.5537109375,0.6294989585876465,0.16663877665996552,17.2625,3.4786203515625,13.91448140625,13.674101153075704,0.0,Exceeds,Postfire
1695,1695,1695,0.08548140525817871,1.7934926748275757,195.9132080078125,0.6303399205207825,0.17303934693336487,16.8125,3.5029281591796875,14.01171263671875,13.769652661022706,0.0,Exceeds,Postfire
1696,1696,1696,0.07586412131786346,1.7938885688781738,197.31134033203125,0.6317893266677856,0.17833153903484344,17.037498,3.5279267651367188,14.111707060546875,13.867919626657166,0.0,Exceeds,Postfire
1697,1697,1697,0.07446225732564926,1.794280767440796,198.82684326171875,0.6337850689888,0.1808512955904007,17.712502,3.555023957519531,14.220095830078124,13.974435921095706,0.0,Exceeds,Postfire
1698,1698,1698,0.07550129294395448,1.7946710586547852,200.3677673339844,0.6356326341629028,0.1824926882982254,17.8625,3.582575679931641,14.330302719726564,14.08273892663508,0.0,Exceeds,Postfire
1699,1699,1699,0.07339785993099213,1.7950572967529297,201.7905120849609,0.6375481486320496,0.18637479841709131,17.1875,3.608014356079101,14.432057424316405,14.182735763221302,0.0,Exceeds,Postfire
1700,1700,1700,0.09380927681922913,1.7954299449920654,202.83839416503903,0.6417539119720459,0.19155806303024286,14.862499,3.626750487670898,14.507001950683591,14.256385582031937,0.0,Exceeds,Postfire
1701,1701,1701,0.12973345816135404,1.7957944869995115,204.1443023681641,0.6451377272605896,0.1928994506597519,16.5875,3.650100126342774,14.600400505371097,14.348170625761584,0.0,Exceeds,Postfire
1702,1702,1702,0.14206737279891968,1.7961598634719849,205.6412506103516,0.647894024848938,0.18875780701637268,17.712502,3.6768655609130865,14.707462243652346,14.453382814138534,0.0,Exceeds,Postfire
1703,1703,1703,0.12627172470092773,1.7965333461761477,207.1436309814453,0.6497337818145752,0.18713940680027008,17.712502,3.703728121948242,14.814912487792968,14.5589767967243,0.0,Exceeds,Postfire
1704,1704,1704,0.10327844321727753,1.7968953847885132,208.44549560546875,0.6518931984901428,0.19055667519569397,16.5125,3.7270054614257813,14.908021845703125,14.650477639708614,0.0,Exceeds,Postfire
1705,1705,1705,0.08746011555194855,1.797261118888855,210.0355987548828,0.6538891792297363,0.18878127634525305,18.162498,3.755436505737305,15.02174602294922,14.762237169784589,0.0,Exceeds,Postfire
1706,1706,1706,0.0754866749048233,1.7976372241973877,212.0092315673828,0.6552081108093262,0.18215934932231906,20.1875,3.790725060424805,15.16290024169922,14.90095287244124,0.0,Exceeds,Postfire
1707,1707,1707,0.14955906569957733,1.7980108261108398,213.617919921875,0.6599745750427246,0.1782347559928894,18.537498,3.819488408203125,15.2779536328125,15.01401865349009,0.0,Exceeds,Postfire
1708,1708,1708,0.4268452227115631,1.798359990119934,214.55242919921875,0.6647434830665588,0.1816733181476593,14.487499,3.836197434082031,15.344789736328124,15.079700126875048,0.0,Exceeds,Postfire
1709,1709,1709,0.5776956081390381,1.7987027168273926,215.61651611328125,0.6682639718055725,0.18297798931598666,15.387501,3.8552233081054688,15.420893232421875,15.154488893578293,0.0,Exceeds,Postfire
1710,1710,1710,0.4279241859912872,1.79905104637146,217.01817321777344,0.6702687740325928,0.1799871027469635,17.412498,3.880284937133789,15.521139748535155,15.253003596466229,0.0,Exceeds,Postfire
1711,1711,1711,0.2833593785762787,1.7994027137756348,218.4297790527344,0.6716689467430115,0.17948810756206512,17.337502,3.905524449462891,15.622097797851564,15.352217540433244,0.0,Exceeds,Postfire
1712,1712,1712,0.24638067185878754,1.7997593879699707,219.6420135498047,0.6745887994766235,0.18214042484760284,16.1375,3.927199202270508,15.708796809082031,15.437418778972004,0.0,Exceeds,Postfire
1713,1713,1713,0.25322186946868896,1.8000998497009275,220.6551818847656,0.6777610182762146,0.18592453002929688,14.7875,3.9453146520996087,15.781258608398435,15.508628761195368,0.0,Exceeds,Postfire
1714,1714,1714,0.22143083810806274,1.8004332780838013,221.6261749267578,0.6806148886680603,0.18947294354438785,14.4125,3.9626760076904297,15.850704030761719,15.576874476022159,0.0,Exceeds,Postfire
1715,1715,1715,0.17939947545528412,1.8007330894470217,222.0396423339844,0.6848928332328796,0.1924585551023484,8.7125,3.9700688049316413,15.880275219726565,15.605934806573924,0.0,Exceeds,Postfire
1716,1716,1716,0.14877483248710632,1.8010485172271729,223.1110382080078,0.6891458630561829,0.1942291408777237,15.0875,3.98922536315918,15.95690145263672,15.681237279530045,0.0,Exceeds,Postfire
1717,1717,1717,0.12567345798015594,1.801357984542847,224.519775390625,0.6930994391441345,0.19364644587039948,17.1875,4.014413583984375,16.0576543359375,15.78024960183622,0.0,Exceeds,Postfire
1718,1718,1718,0.10891330242156982,1.8016726970672607,225.8658447265625,0.6969782114028931,0.19455471634864807,16.8125,4.038481303710937,16.15392521484375,15.874857348817596,0.0,Exceeds,Postfire
1719,1719,1719,0.0937788337469101,1.8019955158233645,227.448486328125,0.7002848386764526,0.19248628616333008,18.162498,4.066778935546875,16.2671157421875,15.986092448084262,0.0,Exceeds,Postfire
1720,1720,1720,0.08068392425775528,1.80232322216034,229.0460662841797,0.7031168341636658,0.1916382610797882,18.2375,4.095343665161133,16.381374660644532,16.09837748142519,0.0,Exceeds,Postfire
1721,1721,1721,0.07005594670772552,1.8026647567749023,230.73843383789062,0.7054171562194824,0.1900557279586792,18.7625,4.125603197021484,16.502412788085937,16.217324609218917,0.0,Exceeds,Postfire
1722,1722,1722,0.06133892387151716,1.8030229806900024,232.5001678466797,0.7071350216865541,0.1884941756725312,19.1375,4.1571030010986325,16.62841200439453,16.34114712036461,0.0,Exceeds,Postfire
1723,1723,1723,0.06445582211017609,1.8033746480941768,234.09674072265625,0.7095003128051758,0.18988825380802155,18.2375,4.1856497241210935,16.742598896484374,16.453361371633115,0.0,Exceeds,Postfire
1724,1724,1724,0.08058129251003265,1.8037153482437127,235.2394561767578,0.7124456167221069,0.1942639648914337,15.5375,4.2060814764404295,16.824325905761718,16.533676502263482,0.0,Exceeds,Postfire
1725,1725,1725,0.08581744879484178,1.8040637969970703,236.4522705078125,0.7144548892974854,0.19796928763389587,15.987499,4.227766596679688,16.91106638671875,16.61891849411667,0.0,Exceeds,Postfire
1726,1726,1726,0.07905175536870956,1.804409861564636,237.7602081298828,0.716232180595398,0.20097936689853668,16.5875,4.251152521362305,17.00461008544922,16.710846174446797,0.0,Exceeds,Postfire
1727,1727,1727,0.06962112337350845,1.8047518730163568,239.1314392089844,0.7177929878234863,0.20358464121818545,16.9625,4.275670133056641,17.102680532226564,16.80722240078308,0.0,Exceeds,Postfire
1728,1728,1728,0.06086419150233269,1.8051092624664309,240.7115020751953,0.719021201133728,0.20373518764972687,18.162498,4.3039216571044925,17.21568662841797,16.91827625504612,0.0,Exceeds,Postfire
1729,1729,1729,0.05359145998954773,1.8054654598236084,242.3854522705078,0.7198153734207153,0.2027710378170013,18.6875,4.33385188659668,17.33540754638672,17.03592892887904,0.0,Exceeds,Postfire
1730,1730,1730,0.04764028638601303,1.80582594871521,243.9623870849609,0.7203642129898071,0.20472577214241028,18.162498,4.3620474810791015,17.448189924316406,17.146762929735317,0.0,Exceeds,Postfire
1731,1731,1731,0.05984104424715043,1.8061870336532595,245.2093505859375,0.7227023839950562,0.208672434091568,16.2125,4.384343188476563,17.53737275390625,17.234405077316993,0.0,Exceeds,Postfire
1732,1732,1732,0.10439065098762512,1.8065316677093504,246.1412506103516,0.7264847755432129,0.21254123747348785,14.112499,4.401005560913086,17.604022243652345,17.29990316078704,0.0,Exceeds,Postfire
1733,1733,1733,0.12215326726436615,1.80686104297638,246.8152313232422,0.7286679148674011,0.2159597873687744,11.862499,4.4130563360595705,17.652225344238282,17.34727352652758,0.0,Exceeds,Postfire
1734,1734,1734,0.10979032516479492,1.8071714639663696,247.45233154296875,0.7322742342948914,0.21853445470333105,11.487499,4.424447687988281,17.697790751953125,17.392051766979574,0.0,Exceeds,Postfire
